user_id,label
1000175330,0.0
1000776464,0.0
1000946450,0.0
1000986720,0.0
100139689,0.0
1001907385,0.0
100253123,1.0
1002963584,0.0
1003012813,0.0
1003265714,0.0
100329188,0.0
1003638126,0.0
1004483142,0.0
1004560746,0.0
1004702144,0.0
1006303038,0.0
100631739,0.0
100635554,0.0
1006399968,0.0
100679068,0.0
10074902,0.0
100810114,0.0
1008767754,0.0
10099842,0.0
1011553268,0.0
10118912,0.0
1012719733,1.0
101317176,0.0
1013610050,0.0
101420132,0.0
1014432451,1.0
1015024915,0.0
101580177,0.0
101791263,0.0
101819966,0.0
101886294,0.0
1020873864,0.0
1021005662,0.0
1021100101,1.0
102208132,0.0
1022414360,0.0
1024446733,1.0
102466248,0.0
1024953451,0.0
1025773537,0.0
1026802542,0.0
1028026110,1.0
103111791,0.0
103161765,0.0
103167711,0.0
103241488,0.0
1032855456,0.0
103340127,0.0
1034090767,0.0
103423910,0.0
1038186145,0.0
103933766,0.0
1040921725,0.0
1042019354,0.0
104268275,0.0
1043979326,0.0
104449508,0.0
104496652,0.0
104499427,0.0
1046147708,0.0
1046423168,0.0
104783349,0.0
1048282164,0.0
1048639369,0.0
1049411898,0.0
1052509519,0.0
105287078,0.0
1053172788,0.0
1053432535,0.0
105383768,0.0
1054353102,0.0
105599936,0.0
105661753,0.0
1056807889,0.0
105845978,1.0
105971031,0.0
1061194927,0.0
1062031208,0.0
1062534049,0.0
1062817489,0.0
1063548354,0.0
1064452536,0.0
1064653585,0.0
1064697062,0.0
1065030805,0.0
1068040610,0.0
1068044832,0.0
1068697537,0.0
1068835765,1.0
1070079750,0.0
1072324363,1.0
1072490850,1.0
1072986938,0.0
1074104106,0.0
1075113090,0.0
1075124005,0.0
1075152872,0.0
1075421648,0.0
1075522477,0.0
1077931735,0.0
1078759542,0.0
1079033400,0.0
107995443,0.0
108026973,0.0
108077976,0.0
1081920133,0.0
1081973952,0.0
1084027555,0.0
1084603069,0.0
108503842,0.0
1085511937,0.0
1087695259,0.0
108832138,0.0
1088725412,0.0
1089118646,0.0
108938632,0.0
108965261,0.0
108987996,1.0
1091296130,0.0
1091964805,0.0
1093507603,0.0
1093577882,0.0
10947212,0.0
1094790043,0.0
109574203,0.0
1096957525,0.0
109715478,0.0
109784166,0.0
1099302528,0.0
1100460042,0.0
110331786,0.0
110396578,0.0
110429516,0.0
1104432528,0.0
1105094208,0.0
1106675016,0.0
110740728,0.0
1107904550,0.0
111032614,0.0
1111097436,0.0
111113053,0.0
1111270416,0.0
1111769317,0.0
1112153100,0.0
1113271,0.0
1113942428,0.0
1113969818,0.0
111432633,1.0
1114467960,0.0
1114813675,0.0
1114936920,0.0
1115046866,0.0
111516741,0.0
1115485956,0.0
1115504084,0.0
1115662722,0.0
1115784079,0.0
1117325479,0.0
1118539555,0.0
1119661344,0.0
1119760256,0.0
111994932,0.0
1120155589,0.0
112027292,0.0
11205762,0.0
112162620,0.0
112330285,0.0
1123690927,1.0
1123735950,0.0
112457194,0.0
1126915968,0.0
112717513,0.0
112771069,0.0
1127985192,0.0
1128417074,0.0
112900230,0.0
113003059,0.0
113015879,0.0
1130757402,0.0
113089305,0.0
113137765,1.0
1131861889,0.0
113196940,0.0
113201409,0.0
1134509454,0.0
1136380736,0.0
113677047,1.0
1139046396,0.0
1141327123,0.0
1141868503,0.0
1145335310,0.0
114587312,0.0
1147221193,0.0
1149253230,0.0
114927963,0.0
1153215362,0.0
1154383850,0.0
11545652,0.0
1155289062,1.0
1156914440,0.0
1158078764,0.0
115829664,0.0
1158338684,0.0
1159710516,0.0
1161082014,0.0
116155386,0.0
1162731776,0.0
116296535,0.0
1163106223,0.0
116367459,0.0
11642192,0.0
116572328,0.0
1166832769,0.0
1167611022,0.0
116975217,0.0
1170246271,0.0
1170536898,0.0
117245767,0.0
117339787,0.0
1173495762,0.0
1173796736,0.0
117442995,0.0
117558565,0.0
117667914,0.0
117686766,0.0
117801342,0.0
1178574302,0.0
1178655164,0.0
1178815249,0.0
117902235,0.0
117935858,0.0
117941335,0.0
1181924779,0.0
118293074,0.0
118313049,0.0
118479559,0.0
1187185146,0.0
1188354594,0.0
1189465921,0.0
1191624822,0.0
1191668185,0.0
1191729163,1.0
1191814446,0.0
1192753680,0.0
1193457888,0.0
1193820708,0.0
119409158,0.0
119528507,0.0
1196585162,0.0
1197037934,0.0
1197582204,0.0
1198380078,0.0
120033919,0.0
1201837988,0.0
1202084460,0.0
12048,0.0
1206846229,0.0
1208614064,0.0
120870445,0.0
1213928251,0.0
121461456,0.0
1214666911,0.0
1216540212,0.0
1217012198,0.0
121869155,0.0
1218789966,0.0
12240002,0.0
1224685770,0.0
122513483,0.0
1226167963,1.0
122669865,0.0
122737004,0.0
1228821769,0.0
1231547923,0.0
1231883184,0.0
1232102234,0.0
123235780,1.0
123238741,0.0
123361637,0.0
123525429,0.0
1236465925,1.0
1236732354,0.0
1237834476,0.0
123791448,0.0
124256210,0.0
1242726300,0.0
1245010123,0.0
1247473934,1.0
1249911690,0.0
125019599,0.0
1250442649,0.0
1250824334,0.0
1251056551,1.0
1252298695,0.0
1253146867,0.0
1255593403,0.0
12560112,0.0
125611454,0.0
1256245554,0.0
125725063,0.0
1257889596,0.0
1258821770,0.0
1259750492,0.0
1259791093,0.0
126042283,0.0
126050411,0.0
1260521112,0.0
1261194343,0.0
1261814312,0.0
126236062,0.0
1265116489,0.0
1266810626,0.0
1270282776,0.0
127070827,1.0
1270840260,0.0
1270904300,0.0
1271117269,0.0
1271321646,0.0
1271462652,0.0
1271537623,0.0
1271896482,0.0
1272508758,0.0
127323031,0.0
127326516,0.0
1273343252,0.0
127371372,0.0
1273857330,0.0
127621602,0.0
1276646408,1.0
1277717670,0.0
1279248356,0.0
127928904,0.0
12794062,0.0
128089279,0.0
1281086269,0.0
12814972,0.0
1281751080,0.0
128180652,0.0
128191875,0.0
128326264,0.0
1283893518,0.0
1286784283,0.0
128701768,0.0
1288548920,0.0
1290047388,0.0
1291005438,0.0
129113227,0.0
129192975,0.0
1293188437,0.0
1293346968,0.0
1294561609,0.0
1295756430,0.0
1295870636,0.0
1296182228,0.0
129722059,0.0
1297372039,0.0
1298202499,0.0
1301999028,0.0
130201863,0.0
130532243,0.0
1306330250,0.0
1307722962,0.0
1309526418,0.0
13120122,0.0
1312444874,0.0
1312484628,0.0
131440739,0.0
1314531049,0.0
1316709536,0.0
131769517,0.0
131845454,0.0
1318471982,0.0
1319041578,0.0
1320601832,0.0
1321141824,0.0
1322238522,0.0
1323338467,0.0
1323712789,0.0
1324455864,0.0
1324533084,0.0
1324688190,0.0
1325016110,1.0
1326185786,0.0
1327337071,0.0
1328274733,0.0
132857640,0.0
1330991874,0.0
133174809,0.0
133211563,0.0
133239994,0.0
1332868494,0.0
1333015094,0.0
133504070,1.0
13363422,0.0
1337145738,0.0
1337419807,1.0
1337811074,0.0
134154953,0.0
1342279386,0.0
134273230,0.0
1342943671,0.0
1344736986,0.0
1345996962,0.0
1347874718,1.0
1348546860,0.0
134932737,0.0
1350508784,0.0
135281123,0.0
135355387,1.0
1355014500,0.0
135513567,0.0
1355433163,0.0
135597077,0.0
1358030929,0.0
1359346832,0.0
136039679,0.0
1360518272,0.0
1360548438,0.0
136141811,0.0
1363296133,0.0
136388080,0.0
136426239,0.0
13660422,0.0
136642492,0.0
13665432,0.0
136716182,0.0
1367356536,0.0
1367366022,0.0
1368120350,1.0
136859125,0.0
1368595393,0.0
136912020,0.0
137040971,0.0
137104720,0.0
1371269977,0.0
137147224,0.0
1373352031,0.0
1373639942,0.0
1375117514,0.0
1375708568,0.0
137656740,0.0
1377295003,0.0
137774570,0.0
137787136,0.0
137840990,0.0
1379640846,0.0
1380367506,0.0
138134405,1.0
138153345,0.0
1383129133,0.0
138470587,0.0
138512487,0.0
1385147816,0.0
1385993124,0.0
1386564854,0.0
1386710102,0.0
1387177285,0.0
139156848,0.0
1391713297,0.0
139177867,0.0
1392472532,0.0
1392703254,0.0
139641002,0.0
1396541076,0.0
1396613318,0.0
1397551580,0.0
1397784852,0.0
1398470437,1.0
1399674066,0.0
140041384,0.0
140233129,0.0
1403044226,0.0
1403577782,0.0
1404368834,0.0
140542416,1.0
1406505108,0.0
14065732,0.0
1407574946,0.0
140767456,0.0
1407994652,0.0
1408172952,0.0
14088508,0.0
14102537,0.0
141044833,0.0
14108355,0.0
141096608,0.0
141272650,0.0
141283057,0.0
1412970900,0.0
14134146,0.0
1413716550,0.0
1414239102,0.0
1414547978,0.0
1415197669,0.0
1416663206,0.0
1416800976,0.0
1416868334,0.0
141697715,0.0
141748724,0.0
141760008,0.0
141841930,0.0
14190593,0.0
14190794,0.0
1419824940,0.0
14203102,0.0
1420403214,0.0
142088047,0.0
1421631721,0.0
14243642,0.0
1426296374,1.0
1428152636,0.0
1428838662,0.0
142993448,0.0
1430318690,0.0
143046579,0.0
1432316329,0.0
14324971,0.0
143282959,0.0
143358560,0.0
1434554412,1.0
1435649419,0.0
143574651,0.0
14362829,0.0
143647155,0.0
14367681,0.0
143784876,0.0
1438465104,0.0
14392603,0.0
1440083322,0.0
14414933,0.0
1441655905,0.0
1442844709,0.0
1443053124,0.0
14432813,0.0
1443886484,0.0
1443899088,0.0
1443976868,0.0
14439858,0.0
1444350056,0.0
1444488403,0.0
1444557901,0.0
14451534,0.0
1445458220,1.0
14454939,0.0
1445621875,0.0
14457204,0.0
1445866932,0.0
144593605,0.0
14460277,0.0
144879158,0.0
1449441553,0.0
1449512048,0.0
1449758767,0.0
1449903649,0.0
1450443637,0.0
1453327212,0.0
145414806,0.0
1455738998,0.0
145579659,0.0
1455892946,0.0
145599625,0.0
1456080708,0.0
145741000,0.0
1458789026,0.0
145934849,0.0
1461550488,0.0
146198109,0.0
14627653,0.0
146291125,0.0
1463018797,0.0
14636905,0.0
146379532,0.0
146446245,0.0
1465300470,0.0
146564357,0.0
1465849921,0.0
1466143837,0.0
146656623,0.0
1466657360,0.0
146692746,0.0
146703334,0.0
1467375828,0.0
14674729,0.0
1467575678,0.0
1468373636,0.0
1468684856,0.0
146907152,0.0
1469931806,0.0
1472022301,1.0
1472997990,0.0
1474885388,0.0
147496248,0.0
1475296322,0.0
1475501994,0.0
1476809910,0.0
1477780969,0.0
14799129,0.0
14807770,0.0
1481204245,0.0
14812362,0.0
148142278,0.0
1482339224,0.0
14834340,0.0
14835756,0.0
1483720909,0.0
14855994,0.0
14860317,0.0
1486665342,0.0
1487280438,0.0
148754754,0.0
1488530724,0.0
1488624926,0.0
1489270386,0.0
148928173,1.0
1489511382,0.0
149062038,0.0
149081977,0.0
1491615594,0.0
149173000,0.0
149345166,0.0
1494548972,0.0
149489425,0.0
1495181864,0.0
1496249912,1.0
1497032395,0.0
1497377664,0.0
149807008,0.0
1498637473,0.0
149865273,0.0
1499090436,0.0
1499368195,0.0
1499595097,0.0
150109220,0.0
1501995835,0.0
15046674,0.0
1505946721,0.0
1505982752,0.0
150600981,0.0
1507086667,0.0
15085115,0.0
150881873,0.0
150986696,0.0
15103519,0.0
151086583,0.0
151127830,0.0
151198859,0.0
15135024,0.0
1513776674,0.0
1513825298,0.0
15152297,0.0
15153528,0.0
1516977222,0.0
1517203855,0.0
1517420520,1.0
151755327,0.0
151784849,0.0
15186797,0.0
1519519153,0.0
1520013306,0.0
15200865,0.0
152023141,0.0
152049441,0.0
1520504731,0.0
1521015157,0.0
152133436,0.0
152196127,0.0
15227895,0.0
1523334590,0.0
15233352,0.0
15244659,0.0
15254955,0.0
152549630,0.0
1525696230,0.0
152771240,0.0
15280894,0.0
1528529089,0.0
1532470135,0.0
1535020465,0.0
1535997145,0.0
153625765,1.0
1536314298,0.0
1536617431,0.0
1537280778,0.0
1537428541,0.0
1538099738,1.0
15383058,0.0
153877399,0.0
1539521322,0.0
154033117,0.0
15409985,0.0
1542581958,0.0
15444695,0.0
1545905263,0.0
154744923,0.0
1547701687,0.0
154891961,1.0
155087124,0.0
155120897,0.0
1555164594,0.0
1555546315,0.0
1557707594,0.0
15577229,0.0
155822601,0.0
1558868389,0.0
1559008808,0.0
1559121224,0.0
1559404692,0.0
1560031843,0.0
1560145279,0.0
156016070,0.0
1563464372,1.0
156351059,0.0
156424023,0.0
1564703678,0.0
1564730946,0.0
156566927,0.0
1566411769,0.0
1567942986,0.0
1568987658,0.0
1569419640,0.0
1570211948,0.0
1570651,0.0
15717064,0.0
1572261553,0.0
157233634,0.0
1574775499,0.0
157510314,0.0
157543916,0.0
157562852,0.0
157589301,0.0
1576174856,0.0
15770394,0.0
1577795618,0.0
1578561158,0.0
15790207,0.0
157960383,0.0
158006224,0.0
1581641570,0.0
15817039,0.0
1583281274,0.0
1586169715,0.0
15865042,0.0
158700544,0.0
158733558,0.0
158840257,1.0
15889696,0.0
1589391517,0.0
1589865138,0.0
1590624254,0.0
1591616052,0.0
1591786351,0.0
1594391857,0.0
1595330796,0.0
1596031045,0.0
1596953166,0.0
1597743882,0.0
159840551,0.0
1599721206,0.0
15999336,0.0
1600904462,0.0
160092171,0.0
16010285,0.0
1604480220,0.0
1604508290,0.0
160504259,1.0
16058166,0.0
16079344,0.0
16080891,0.0
1608426324,0.0
160924025,0.0
16093249,0.0
161156913,0.0
161281965,0.0
16133486,0.0
161349527,1.0
1613539327,0.0
16137086,0.0
1614169242,0.0
1614365310,0.0
16146641,0.0
161535214,0.0
16171432,0.0
1617287634,0.0
16180737,0.0
1618701703,0.0
1620510656,0.0
1621119980,0.0
1621199376,0.0
162235000,0.0
1622509694,0.0
162328870,0.0
16250128,0.0
162552329,0.0
16261707,0.0
1626461041,0.0
1626871153,0.0
1627982072,0.0
16281207,0.0
162905721,0.0
1629595555,0.0
16296282,0.0
1629849432,0.0
1630825561,0.0
1631420311,0.0
16328386,0.0
16335746,0.0
163491404,0.0
163495385,1.0
163532011,0.0
163558296,0.0
163640214,0.0
1636511112,0.0
16370646,0.0
16372832,0.0
1637751888,0.0
1637979085,0.0
16385572,0.0
163971145,0.0
1641062696,0.0
16424248,0.0
1642912849,0.0
16430085,0.0
164380969,0.0
164419849,0.0
1645794463,0.0
1646702684,0.0
1646765102,0.0
164769512,0.0
16483629,0.0
1648689169,0.0
16489351,0.0
1649099641,0.0
1649520391,0.0
1649552870,0.0
16496431,0.0
1650551622,0.0
16506769,0.0
165138611,0.0
1651673400,0.0
1651833240,0.0
16522257,0.0
165223977,0.0
16539725,0.0
1655515176,0.0
16558920,0.0
165684266,0.0
1656855920,0.0
1658018089,0.0
16580249,0.0
1658415866,0.0
1658517229,0.0
1658691318,0.0
16595226,0.0
16598363,0.0
1660457743,0.0
1661162802,0.0
16614645,0.0
1662195464,0.0
1663311307,0.0
16635063,0.0
16638757,0.0
166569390,0.0
166603637,0.0
1667528323,0.0
166813134,0.0
1668326388,0.0
1669312890,1.0
166976176,0.0
1672396693,0.0
1673054624,0.0
1673209542,0.0
167331008,0.0
167536847,0.0
1675643456,0.0
1676020346,0.0
167609006,0.0
1677192464,0.0
167753825,0.0
168010186,0.0
1680664879,0.0
16812477,0.0
1681725830,0.0
1681900716,0.0
16823613,0.0
1683836215,0.0
16857215,0.0
168606911,0.0
1686302192,0.0
1686555871,0.0
1687021579,0.0
168768376,0.0
1688431081,0.0
1688814204,1.0
1689128454,0.0
168976477,0.0
169036166,0.0
1690530722,0.0
16922486,0.0
1692287712,0.0
16924234,0.0
16942848,0.0
1694530669,0.0
169669050,0.0
16967493,0.0
1696811508,0.0
1696849472,0.0
1696878132,0.0
1696897566,0.0
169747612,0.0
1697569064,0.0
1697699760,0.0
169861967,0.0
1699816508,0.0
1699901958,1.0
1700244398,0.0
1701306067,0.0
17014616,0.0
1701735133,0.0
17028978,0.0
1703876070,0.0
170438013,0.0
17049899,0.0
1705397041,0.0
1705780280,0.0
1705848516,0.0
1706043530,0.0
1706456959,0.0
170675937,0.0
170692105,0.0
170768013,0.0
170879673,0.0
170918588,0.0
170946671,0.0
1709594539,0.0
1709834088,0.0
17104482,0.0
17115595,1.0
171203934,0.0
1713942463,0.0
1713950720,0.0
1713964105,1.0
1715212670,0.0
171598522,0.0
17163752,0.0
17168613,0.0
171914969,0.0
172162043,0.0
17217093,0.0
172244796,0.0
1724457774,0.0
172597672,0.0
1726196010,0.0
1726214545,0.0
17288142,0.0
1730914448,0.0
173116432,0.0
1734302539,0.0
1735720074,0.0
173673231,1.0
173757091,0.0
173951950,0.0
173987064,0.0
174165807,0.0
174266782,0.0
174334666,0.0
174572914,0.0
1746553694,0.0
174729481,0.0
17474372,0.0
174911354,1.0
175093679,0.0
17521227,0.0
175283773,0.0
175632422,0.0
175865560,0.0
176029625,0.0
176054807,0.0
176104134,0.0
176124088,0.0
176198275,0.0
176224762,0.0
176436522,0.0
17669982,0.0
177191586,0.0
177324719,0.0
177356578,0.0
17739961,1.0
17740704,0.0
177426448,0.0
17745868,0.0
177556211,0.0
177556998,0.0
177689922,0.0
177690210,0.0
177824414,0.0
17790971,0.0
178247059,0.0
178362994,0.0
178387501,0.0
17847913,0.0
17850868,0.0
17875615,0.0
17911609,0.0
179143031,0.0
17928644,0.0
179463146,0.0
17985197,0.0
18007050,0.0
180106525,0.0
180298613,0.0
1803776456,0.0
180663183,0.0
180909858,0.0
181000902,0.0
181197771,0.0
18147929,0.0
18151518,0.0
18190022,0.0
182384197,0.0
182470237,0.0
18260628,0.0
18286428,0.0
18296562,0.0
182997689,0.0
18311642,0.0
183120140,0.0
18315975,0.0
183441342,0.0
183533531,0.0
1835438480,0.0
18358982,0.0
183663171,0.0
18374677,0.0
183748479,0.0
18389394,0.0
18407931,0.0
184263348,0.0
18443292,0.0
18452728,0.0
184710595,0.0
184953351,0.0
18500066,0.0
1850015172,0.0
1850750378,0.0
1852332762,0.0
18551988,0.0
18562013,0.0
1857911874,0.0
1858953427,0.0
186004018,0.0
18608463,0.0
1861296492,0.0
186154003,0.0
18622869,0.0
1862708324,0.0
1864954261,0.0
186562178,0.0
18667635,0.0
186744657,0.0
1868436228,0.0
1870247311,0.0
187112248,0.0
1871461951,0.0
18716443,0.0
1872948474,0.0
1874927005,0.0
187531188,0.0
18753886,0.0
187747516,0.0
187792546,0.0
18801159,1.0
1880640066,1.0
18820246,0.0
18823611,0.0
18824526,0.0
18826637,0.0
18834502,0.0
1883797237,0.0
18840799,0.0
1884550622,0.0
18868464,0.0
18871854,0.0
18875742,0.0
1887947370,0.0
188800108,0.0
1889259008,0.0
188993012,0.0
1890340752,0.0
1891044750,0.0
189322240,0.0
189561176,0.0
189658750,1.0
189676384,0.0
189782120,1.0
18981247,0.0
189875556,1.0
1900958880,0.0
1901488099,0.0
190238810,0.0
19025138,1.0
190417033,0.0
1905294960,0.0
19055920,0.0
190769981,0.0
1909462112,1.0
191030575,0.0
191087209,0.0
19115140,0.0
1914007622,0.0
191507846,0.0
1915660327,0.0
1916091961,0.0
191635828,0.0
1917381144,0.0
1917460698,0.0
1917783811,0.0
191793484,0.0
1918400792,0.0
1918573531,0.0
19188178,0.0
1920091782,0.0
19206511,0.0
1921995883,1.0
192290475,0.0
1924398936,0.0
1927436180,0.0
19278046,0.0
192838070,0.0
19284669,0.0
193001285,0.0
19305355,0.0
193123886,0.0
193144657,0.0
1932109933,0.0
1932238772,0.0
1932391861,0.0
1932804253,0.0
1934655686,0.0
193606234,0.0
1936827696,0.0
193766325,0.0
1938219156,0.0
19383512,0.0
193859234,0.0
193885481,0.0
19404944,0.0
1940722340,1.0
1942411436,0.0
194357523,0.0
194396717,0.0
1944768420,0.0
1944971815,0.0
19453237,0.0
19461849,0.0
1948374410,0.0
19489239,0.0
1949166632,0.0
1949260842,0.0
1949781918,0.0
19505688,0.0
1951438902,0.0
19538697,0.0
195496764,0.0
19558672,0.0
1956053341,0.0
19565867,0.0
195870871,0.0
